"X1","X2","X3","status","formatted_address","index","lat","long","accuracy"
NA,NA,NA,"OK","Hengshan, Hengyang, Hunan, China",293,27.23029,112.868268,"political"
NA,NA,NA,"OK","Hengdong, Hengyang, Hunan, China",294,27.08117,112.953168,"political"
NA,NA,NA,"OK","Qidong, Hengyang, Hunan, China",295,26.799896,112.090356,"political"
NA,NA,NA,"OK","Leiyang, Hengyang, Hunan, China",296,26.422277,112.859759,"political"
NA,NA,NA,"OK","Changning, Hengyang, Hunan, China",297,26.420932,112.399995,"political"
NA,NA,NA,"OK","Shuangqing, Shaoyang, Hunan, China",298,27.232708,111.496341,"political"
NA,NA,NA,"OK","Daxiang, Shaoyang, Hunan, China",299,27.221452,111.43909,"political"
NA,NA,NA,"OK","Beita, Shaoyang, Hunan, China",300,27.246489,111.452196,"political"
NA,NA,NA,"OK","Shaodong, Shaoyang, Hunan, China",301,27.258987,111.74427,"political"
NA,NA,NA,"OK","Xinshao, Shaoyang, Hunan, China",302,27.320917,111.458656,"political"
NA,NA,NA,"OK","Shaoyang, Hunan, China",303,26.990637,111.273805,"political"
NA,NA,NA,"OK","Longhui, Shaoyang, Hunan, China",304,27.113978,111.032437,"political"
NA,NA,NA,"OK","Dongkou, Shaoyang, Hunan, China",305,27.06032,110.575846,"political"
NA,NA,NA,"OK","Suining, Shaoyang, Hunan, China",306,26.581954,110.155655,"political"
NA,NA,NA,"OK","Xinning, Shaoyang, Hunan, China",307,26.433417,110.856622,"political"
NA,NA,NA,"OK","Chengbu, Shaoyang, Hunan, China",308,26.390598,110.322239,"political"
NA,NA,NA,"OK","Wugang, Shaoyang, Hunan, China",309,26.726599,110.631884,"political"
NA,NA,NA,"OK","Yueyanglou, Yueyang, Hunan, China",310,29.371814,113.129685,"political"
NA,NA,NA,"OK","Yunxi, Yueyang, Hunan, China",311,29.472745,113.272312,"political"
NA,NA,NA,"OK","Junshan, Yueyang, Hunan, China",312,29.461106,113.006435,"political"
NA,NA,NA,"OK","Yueyang, Hunan, China",313,29.356803,113.12873,"locality"
NA,NA,NA,"OK","Huarong, Yueyang, Hunan, China",314,29.531057,112.540463,"political"
NA,NA,NA,"OK","Xiangyin, Yueyang, Hunan, China",315,28.670807,112.883301,"political"
NA,NA,NA,"OK","Pingjiang, Yueyang, Hunan, China",316,28.701868,113.581234,"political"
NA,NA,NA,"OK","Miluo, Yueyang, Hunan, China",317,28.806394,113.06724,"political"
NA,NA,NA,"OK","Linxiang, Yueyang, Hunan, China",318,29.476849,113.450422,"political"
NA,NA,NA,"OK","Wuling, Changde, Hunan, China",319,29.028766,111.697912,"political"
NA,NA,NA,"OK","Dingcheng, Changde, Hunan, China",320,29.018593,111.680783,"political"
NA,NA,NA,"OK","Anxiang, Changde, Hunan, China",321,29.411309,112.171131,"political"
NA,NA,NA,"OK","Hanshou, Changde, Hunan, China",322,28.906106,111.970514,"political"
NA,NA,NA,"OK","Lixian, Changde, Hunan, China",323,29.633236,111.758702,"political"
NA,NA,NA,"OK","Linli, Changde, Hunan, China",324,29.440793,111.647517,"political"
NA,NA,NA,"OK","Taoyuan, Changde, Hunan, China",325,28.902503,111.488925,"political"
NA,NA,NA,"OK","Shimen, Changde, Hunan, China",326,29.584292,111.380014,"political"
NA,NA,NA,"OK","Jinshi, Changde, Hunan, China",327,29.60548,111.877499,"political"
NA,NA,NA,"OK","Yongding, Zhangjiajie, Hunan, China",328,29.119855,110.537138,"political"
NA,NA,NA,"OK","Wulingyuan, Zhangjiajie, Hunan, China",329,29.34573,110.550433,"political"
NA,NA,NA,"OK","Cili, Zhangjiajie, Hunan, China",330,29.429999,111.139775,"political"
NA,NA,NA,"OK","Sangzhi, Zhangjiajie, Hunan, China",331,29.400069,110.165819,"political"
NA,NA,NA,"OK","Ziyang, Yiyang, Hunan, China",332,28.590965,112.324322,"political"
NA,NA,NA,"OK","Heshan, Yiyang, Hunan, China",333,28.579343,112.374024,"political"
NA,NA,NA,"OK","Nanxian, Yiyang, Hunan, China",334,29.361338,112.396241,"political"
NA,NA,NA,"OK","Taojiang, Yiyang, Hunan, China",335,28.518085,112.155822,"political"
NA,NA,NA,"OK","Anhua, Yiyang, Hunan, China",336,28.374107,111.212846,"political"
NA,NA,NA,"OK","Yuanjiang, Yiyang, Hunan, China",337,28.847045,112.355954,"political"
NA,NA,NA,"OK","Beihu, Chenzhou, Hunan, China",338,25.784054,113.011035,"political"
NA,NA,NA,"OK","Suxian, Chenzhou, Hunan, China",339,25.800369,113.042441,"political"
NA,NA,NA,"OK","Guiyang, Chenzhou, Hunan, China",340,25.754116,112.734141,"political"
NA,NA,NA,"OK","Yizhang, Chenzhou, Hunan, China",341,25.399792,112.948772,"political"
NA,NA,NA,"OK","Yongxing, Chenzhou, Hunan, China",342,26.12715,113.116527,"political"
NA,NA,NA,"OK","Jiahe, Chenzhou, Hunan, China",343,25.587519,112.36902,"political"
NA,NA,NA,"OK","Linwu, Chenzhou, Hunan, China",344,25.27556,112.563456,"political"
NA,NA,NA,"OK","Rucheng, Chenzhou, Hunan, China",345,25.532816,113.684727,"political"
NA,NA,NA,"OK","Guidong, Chenzhou, Hunan, China",346,26.077616,113.944614,"political"
NA,NA,NA,"OK","Anren, Chenzhou, Hunan, China",347,26.709056,113.269441,"political"
NA,NA,NA,"OK","Zixing, Chenzhou, Hunan, China",348,25.976243,113.236146,"political"
NA,NA,NA,"OK","Lingling, Yongzhou, Hunan, China",349,26.221936,111.631109,"political"
NA,NA,NA,"OK","Lengshuitan, Yongzhou, Hunan, China",350,26.461076,111.592142,"political"
NA,NA,NA,"OK","Qiyang, Yongzhou, Hunan, China",351,26.58012,111.840657,"political"
NA,NA,NA,"OK","Dong'an, Yongzhou, Hunan, China",352,26.394403,111.314117,"political"
NA,NA,NA,"OK","Shuangpai, Yongzhou, Hunan, China",353,25.961909,111.659967,"political"
NA,NA,NA,"OK","Daoxian, Yongzhou, Hunan, China",354,25.526437,111.600795,"political"
NA,NA,NA,"OK","Jiangyong, Yongzhou, Hunan, China",355,25.273539,111.343911,"political"
NA,NA,NA,"OK","Ningyuan, Yongzhou, Hunan, China",356,25.570888,111.945844,"political"
NA,NA,NA,"OK","Lanshan, Yongzhou, Hunan, China",357,25.369725,112.196567,"political"
NA,NA,NA,"OK","Xintian, Yongzhou, Hunan, China",358,25.904305,112.203287,"political"
NA,NA,NA,"OK","Jianghua, Yongzhou, Hunan, China",359,25.185809,111.579535,"political"
NA,NA,NA,"OK","Hecheng, Huaihua, Hunan, China",360,27.578926,110.040315,"political"
NA,NA,NA,"OK","Zhongfang, Huaihua, Hunan, China",361,27.440523,109.946012,"political"
NA,NA,NA,"OK","Yuanling, Huaihua, Hunan, China",362,28.452686,110.393844,"political"
NA,NA,NA,"OK","Chenxi, Huaihua, Hunan, China",363,28.006336,110.183917,"political"
NA,NA,NA,"OK","Xupu, Huaihua, Hunan, China",364,27.90828,110.594921,"political"
NA,NA,NA,"OK","Huitong, Huaihua, Hunan, China",365,26.887238,109.735661,"political"
NA,NA,NA,"OK","Mayang, Huaihua, Hunan, China",366,27.857569,109.81701,"political"
NA,NA,NA,"OK","Xinhuang, Huaihua, Hunan, China",367,27.352673,109.174932,"political"
NA,NA,NA,"OK","Zhijiang, Huaihua, Hunan, China",368,27.443499,109.684629,"political"
NA,NA,NA,"OK","Jingzhou, Huaihua, Hunan, China",369,26.575052,109.69631,"political"
NA,NA,NA,"OK","Tongdao, Huaihua, Hunan, China",370,26.158054,109.784412,"political"
NA,NA,NA,"OK","Hongjiang, Huaihua, Hunan, China",371,27.208609,109.836669,"political"
NA,NA,NA,"OK","Louxing, Loudi, Hunan, China",372,27.729923,112.001935,"political"
NA,NA,NA,"OK","Shuangfeng, Loudi, Hunan, China",373,27.456658,112.175245,"political"
NA,NA,NA,"OK","Xinhua, Loudi, Hunan, China",374,27.726514,111.327412,"political"
NA,NA,NA,"OK","Lengshuijiang, Loudi, Hunan, China",375,27.686251,111.434984,"political"
NA,NA,NA,"OK","Lianyuan, Loudi, Hunan, China",376,27.692542,111.664316,"political"
NA,NA,NA,"OK","Jishou, Xiangxi, Hunan, China",377,28.262375,109.698015,"political"
NA,NA,NA,"OK","Luxi, Xiangxi, Hunan, China",378,28.216641,110.21961,"political"
NA,NA,NA,"OK","Fenghuang, Xiangxi, Hunan, China",379,27.948308,109.599191,"political"
NA,NA,NA,"OK","Huayuan, Xiangxi, Hunan, China",380,28.572029,109.482078,"political"
NA,NA,NA,"OK","Baojing, Xiangxi, Hunan, China",381,28.709604,109.651445,"political"
NA,NA,NA,"OK","Guzhang, Xiangxi, Hunan, China",382,28.616935,109.950728,"political"
NA,NA,NA,"OK","Yongshun, Xiangxi, Hunan, China",383,29.00144,109.851254,"political"
NA,NA,NA,"OK","Longshan, Xiangxi, Hunan, China",384,29.457662,109.443938,"political"
NA,NA,NA,"OK","Liwan, Guangzhou, Guangdong, China",385,23.12598,113.244261,"political"
NA,NA,NA,"OK","Yuexiu, Guangzhou, Guangdong, China",386,23.128523,113.266841,"political"
NA,NA,NA,"OK","Haizhu, Guangzhou, Guangdong, China",387,23.083216,113.317302,"political"
NA,NA,NA,"OK","Tianhe, Guangzhou, Guangdong, China",388,23.12468,113.3612,"political"
NA,NA,NA,"OK","Baiyun, Guangzhou, Guangdong, China",389,23.157289,113.273288,"political"
NA,NA,NA,"OK","Huangpu, Guangzhou, Guangdong, China",390,23.106401,113.459749,"political"
NA,NA,NA,"OK","Panyu, Guangzhou, Guangdong, China",391,22.937244,113.384129,"political"
NA,NA,NA,"OK","Huadu, Guangzhou, Guangdong, China",392,23.404165,113.220218,"political"
NA,NA,NA,"OK","Nansha, Guangzhou, Guangdong, China",393,22.801624,113.525165,"political"
NA,NA,NA,"OK","Conghua, Guangzhou, Guangdong, China",394,23.548852,113.586605,"political"
NA,NA,NA,"OK","Zengcheng, Guangzhou, Guangdong, China",395,23.261141,113.810859,"political"
NA,NA,NA,"OK","Wujiang, Shaoguan, Guangdong, China",396,24.792926,113.587756,"political"
NA,NA,NA,"OK","Zhenjiang, Shaoguan, Guangdong, China",397,24.80438,113.611098,"political"
NA,NA,NA,"OK","Qujiang, Shaoguan, Guangdong, China",398,24.682501,113.604535,"political"
NA,NA,NA,"OK","Shixing, Shaoguan, Guangdong, China",399,24.952976,114.061789,"political"
NA,NA,NA,"OK","Renhua, Shaoguan, Guangdong, China",400,25.085621,113.749027,"political"
NA,NA,NA,"OK","Wengyuan, Shaoguan, Guangdong, China",401,24.350346,114.130342,"political"
NA,NA,NA,"OK","Ruyuan, Shaoguan, Guangdong, China",402,24.776078,113.275883,"political"
NA,NA,NA,"OK","Xinfeng, Shaoguan, Guangdong, China",403,24.05976,114.206867,"political"
NA,NA,NA,"OK","Lechang, Shaoguan, Guangdong, China",404,25.130602,113.347545,"political"
NA,NA,NA,"OK","Nanxiong, Shaoguan, Guangdong, China",405,25.117753,114.311982,"political"
NA,NA,NA,"OK","Luohu, Shenzhen, Guangdong, China",406,22.54817,114.131764,"political"
NA,NA,NA,"OK","Futian, Shenzhen, Guangdong, China",407,22.521523,114.055023,"political"
NA,NA,NA,"OK","Nanshan, Shenzhen, Guangdong, China",408,22.533012,113.930475,"political"
NA,NA,NA,"OK","Bao'an, Shenzhen, Guangdong, China",409,22.555259,113.884019,"political"
NA,NA,NA,"OK","Longgang, Shenzhen, Guangdong, China",410,22.720974,114.246899,"political"
NA,NA,NA,"OK","Yantian, Shenzhen, Guangdong, China",411,22.556499,114.236875,"political"
NA,NA,NA,"OK","Xiangzhou, Zhuhai, Guangdong, China",412,22.265811,113.543784,"political"
NA,NA,NA,"OK","Doumen, Zhuhai, Guangdong, China",413,22.2092,113.296467,"political"
NA,NA,NA,"OK","Jinwan, Zhuhai, Guangdong, China",414,22.146874,113.363393,"political"
NA,NA,NA,"OK","Longhu, Shantou, Guangdong, China",415,23.372254,116.716446,"political"
NA,NA,NA,"OK","Jinping, Shantou, Guangdong, China",416,23.365556,116.70345,"political"
NA,NA,NA,"OK","Haojiang, Shantou, Guangdong, China",417,23.286079,116.726972,"political"
NA,NA,NA,"OK","Chaoyang, Shantou, Guangdong, China",418,23.264936,116.601515,"political"
NA,NA,NA,"OK","Chaonan, Shantou, Guangdong, China",419,23.23865,116.439178,"political"
NA,NA,NA,"OK","Chenghai, Shantou, Guangdong, China",420,23.46671,116.755992,"political"
NA,NA,NA,"OK","Nan'ao, Shantou, Guangdong, China",421,23.421724,117.023373,"political"
NA,NA,NA,"OK","Chancheng, Foshan, Guangdong, China",422,23.009434,113.122465,"political"
NA,NA,NA,"OK","Nanhai, Foshan, Guangdong, China",423,23.028956,113.143441,"political"
NA,NA,NA,"OK","Shunde, Foshan, Guangdong, China",424,22.80524,113.293359,"political"
NA,NA,NA,"OK","Sanshui, Foshan, Guangdong, China",425,23.156045,112.896606,"political"
NA,NA,NA,"OK","Gaoming, Foshan, Guangdong, China",426,22.900182,112.892578,"political"
NA,NA,NA,"OK","Pengjiang, Jiangmen, Guangdong, China",427,22.595149,113.078521,"political"
NA,NA,NA,"OK","Jianghai, Jiangmen, Guangdong, China",428,22.560473,113.111612,"political"
NA,NA,NA,"OK","Xinhui, Jiangmen, Guangdong, China",429,22.4583,113.034187,"political"
NA,NA,NA,"OK","Taishan, Jiangmen, Guangdong, China",430,22.251924,112.794065,"political"
NA,NA,NA,"OK","Kaiping, Jiangmen, Guangdong, China",431,22.376395,112.698545,"political"
NA,NA,NA,"OK","Heshan, Jiangmen, Guangdong, China",432,22.765392,112.964446,"political"
NA,NA,NA,"OK","Enping, Jiangmen, Guangdong, China",433,22.183206,112.305145,"political"
NA,NA,NA,"OK","Chikan, Zhanjiang, Guangdong, China",434,21.266119,110.3659,"political"
NA,NA,NA,"OK","Xiashan, Zhanjiang, Guangdong, China",435,21.192457,110.397656,"political"
NA,NA,NA,"OK","Potou, Zhanjiang, Guangdong, China",436,21.244721,110.455332,"political"
NA,NA,NA,"OK","Mazhang, Zhanjiang, Guangdong, China",437,21.263442,110.334387,"political"
NA,NA,NA,"OK","Suixi, Zhanjiang, Guangdong, China",438,21.377246,110.250123,"political"
NA,NA,NA,"OK","Xuwen, Zhanjiang, Guangdong, China",439,20.325489,110.176749,"political"
NA,NA,NA,"OK","Lianjiang, Zhanjiang, Guangdong, China",440,21.609672,110.286152,"political"
NA,NA,NA,"OK","Leizhou, Zhanjiang, Guangdong, China",441,20.914178,110.096586,"political"
NA,NA,NA,"OK","Wuchuan, Zhanjiang, Guangdong, China",442,21.441808,110.778411,"political"
NA,NA,NA,"OK","Maonan, Maoming, Guangdong, China",443,21.641337,110.918026,"political"
NA,NA,NA,"OK","Dianbai, Maoming, Guangdong, China",444,21.514163,111.013556,"political"
NA,NA,NA,"OK","Gaozhou, Maoming, Guangdong, China",445,21.918203,110.853299,"political"
NA,NA,NA,"OK","Huazhou, Maoming, Guangdong, China",446,21.664044,110.639569,"political"
NA,NA,NA,"OK","Xinyi, Maoming, Guangdong, China",447,22.354385,110.947043,"political"
NA,NA,NA,"OK","Duanzhou, Zhaoqing, Guangdong, China",448,23.052101,112.484848,"political"
NA,NA,NA,"OK","Dinghu, Zhaoqing, Guangdong, China",449,23.158447,112.567588,"political"
NA,NA,NA,"OK","Gaoyao, Zhaoqing, Guangdong, China",450,23.025305,112.457981,"political"
NA,NA,NA,"OK","Guangning, Zhaoqing, Guangdong, China",451,23.634675,112.44069,"political"
NA,NA,NA,"OK","Huaiji, Zhaoqing, Guangdong, China",452,23.92035,112.167742,"political"
NA,NA,NA,"OK","Fengkai, Zhaoqing, Guangdong, China",453,23.424033,111.512343,"political"
NA,NA,NA,"OK","Deqing, Zhaoqing, Guangdong, China",454,23.143722,111.785937,"political"
NA,NA,NA,"OK","Sihui, Zhaoqing, Guangdong, China",455,23.327001,112.734103,"political"
NA,NA,NA,"OK","Huicheng, Huizhou, Guangdong, China",456,23.084122,114.382541,"political"
NA,NA,NA,"OK","Huiyang, Huizhou, Guangdong, China",457,22.789101,114.456539,"political"
NA,NA,NA,"OK","Boluo, Huizhou, Guangdong, China",458,23.17277,114.289528,"political"
NA,NA,NA,"OK","Huidong, Huizhou, Guangdong, China",459,22.985014,114.719988,"political"
NA,NA,NA,"OK","Longmen, Huizhou, Guangdong, China",460,23.727737,114.254863,"political"
NA,NA,NA,"OK","Meijiang, Meizhou, Guangdong, China",461,24.31049,116.116695,"political"
NA,NA,NA,"OK","Meixian, Meizhou, Guangdong, China",462,24.265926,116.081656,"political"
NA,NA,NA,"OK","Dabu, Meizhou, Guangdong, China",463,24.347782,116.695195,"political"
NA,NA,NA,"OK","Fengshun, Meizhou, Guangdong, China",464,23.739526,116.182298,"political"
NA,NA,NA,"OK","Wuhua, Meizhou, Guangdong, China",465,23.932409,115.775788,"political"
NA,NA,NA,"OK","Pingyuan, Meizhou, Guangdong, China",466,24.567261,115.891638,"political"
NA,NA,NA,"OK","Jiaoling, Meizhou, Guangdong, China",467,24.6587,116.171355,"political"
NA,NA,NA,"OK","Xingning, Meizhou, Guangdong, China",468,24.136708,115.731168,"political"
NA,NA,NA,"OK","Zengcheng, Guangzhou, Guangdong, China",469,23.261141,113.810859,"political"
NA,NA,NA,"OK","Haifeng, Shanwei, Guangdong, China",470,22.966585,115.323436,"political"
NA,NA,NA,"OK","Luhe, Shanwei, Guangdong, China",471,23.301616,115.660142,"political"
NA,NA,NA,"OK","Lufeng, Shanwei, Guangdong, China",472,22.919228,115.652151,"political"
NA,NA,NA,"OK","Yuancheng, Heyuan, Guangdong, China",473,23.733969,114.702517,"political"
NA,NA,NA,"OK","Zijin, Heyuan, Guangdong, China",474,23.63841,115.182134,"political"
NA,NA,NA,"OK","Longchuan, Heyuan, Guangdong, China",475,24.100066,115.259871,"political"
NA,NA,NA,"OK","Lianping, Heyuan, Guangdong, China",476,24.369587,114.488713,"political"
NA,NA,NA,"OK","Heping, Heyuan, Guangdong, China",477,24.44218,114.938684,"political"
NA,NA,NA,"OK","Dongyuan, Heyuan, Guangdong, China",478,23.788392,114.74638,"political"
NA,NA,NA,"OK","Jiangcheng, Yangjiang, Guangdong, China",479,21.861787,111.955059,"political"
NA,NA,NA,"OK","Yangdong, Yangjiang, Guangdong, China",480,21.868357,112.006338,"political"
NA,NA,NA,"OK","Yangxi, Yangjiang, Guangdong, China",481,21.752396,111.617849,"political"
NA,NA,NA,"OK","Yangchun, Yangjiang, Guangdong, China",482,22.170437,111.791539,"political"
NA,NA,NA,"OK","Qingcheng, Qingyuan, Guangdong, China",483,23.697898,113.062692,"political"
NA,NA,NA,"OK","Qingxin, Qingyuan, Guangdong, China",484,23.734677,113.017747,"political"
NA,NA,NA,"OK","Fogang, Qingyuan, Guangdong, China",485,23.879192,113.531607,"political"
NA,NA,NA,"OK","Yangshan, Qingyuan, Guangdong, China",486,24.466675,112.626495,"political"
NA,NA,NA,"OK","Lianshan, Qingyuan, Guangdong, China",487,24.567695,112.080659,"political"
NA,NA,NA,"OK","Liannan, Qingyuan, Guangdong, China",488,24.726017,112.287012,"political"
NA,NA,NA,"OK","Yingde, Qingyuan, Guangdong, China",489,24.206986,113.401701,"political"
NA,NA,NA,"OK","Lianzhou, Qingyuan, Guangdong, China",490,24.780966,112.377361,"political"
NA,NA,NA,"OK","Dongguan, Guangdong, China",491,23.020673,113.751799,"locality"
NA,NA,NA,"OK","Zhongshan, Guangdong, China",492,22.517585,113.39277,"locality"
NA,NA,NA,"OK","Xiangqiao, Chaozhou, Guangdong, China",493,23.674387,116.628627,"political"
NA,NA,NA,"OK","Chao'an, Chaozhou, Guangdong, China",494,23.462613,116.678203,"political"
NA,NA,NA,"OK","Raoping, Chaozhou, Guangdong, China",495,23.663824,117.0039,"political"
NA,NA,NA,"OK","Rongcheng, Jieyang, Guangdong, China",496,23.52519,116.367021,"political"
NA,NA,NA,"OK","Jiedong, Jieyang, Guangdong, China",497,23.566126,116.412015,"political"
NA,NA,NA,"OK","Jiexi, Jieyang, Guangdong, China",498,23.431294,115.841837,"political"
NA,NA,NA,"OK","Huilai, Jieyang, Guangdong, China",499,23.033266,116.29515,"political"
NA,NA,NA,"OK","Puning, Jieyang, Guangdong, China",500,23.297493,116.165777,"political"
NA,NA,NA,"OK","Yuncheng, Yunfu, Guangdong, China",501,22.928222,112.043797,"political"
NA,NA,NA,"OK","Yun'an, Yunfu, Guangdong, China",502,23.071019,112.003208,"political"
NA,NA,NA,"OK","Xinxing, Yunfu, Guangdong, China",503,22.69569,112.225334,"political"
NA,NA,NA,"OK","Yun'an, Yunfu, Guangdong, China",504,23.071019,112.003208,"political"
NA,NA,NA,"OK","Luoding, Yunfu, Guangdong, China",505,22.768595,111.57001,"political"
NA,NA,NA,"OK","Xingning, Nanning, Guangxi, China",506,22.85402,108.368871,"political"
NA,NA,NA,"OK","Qingxiu, Nanning, Guangxi, China",507,22.785879,108.494024,"political"
NA,NA,NA,"OK","Jiangnan, Nanning, Guangxi, China",508,22.781631,108.273158,"political"
NA,NA,NA,"OK","Xixiangtang, Nanning, Guangxi, China",509,22.833908,108.313533,"political"
NA,NA,NA,"OK","Liangqing, Nanning, Guangxi, China",510,22.755959,108.320851,"political"
NA,NA,NA,"OK","Yongning, Nanning, Guangxi, China",511,22.75839,108.487368,"political"
NA,NA,NA,"OK","Wuming, Nanning, Guangxi, China",512,23.158693,108.274711,"political"
NA,NA,NA,"OK","Long'an, Nanning, Guangxi, China",513,23.166028,107.696153,"political"
NA,NA,NA,"OK","Mashan, Nanning, Guangxi, China",514,23.708191,108.176979,"political"
NA,NA,NA,"OK","Shanglin, Nanning, Guangxi, China",515,23.431823,108.604989,"political"
NA,NA,NA,"OK","Binyang, Nanning, Guangxi, China",516,23.217786,108.810326,"political"
NA,NA,NA,"OK","Hengxian, Nanning, Guangxi, China",517,22.679931,109.261384,"political"
NA,NA,NA,"OK","Chengzhong, Liuzhou, Guangxi, China",518,24.315499,109.410683,"political"
NA,NA,NA,"OK","Yufeng, Liuzhou, Guangxi, China",519,24.318516,109.452442,"political"
NA,NA,NA,"OK","Liunan, Liuzhou, Guangxi, China",520,24.336229,109.385518,"political"
NA,NA,NA,"OK","Liubei, Liuzhou, Guangxi, China",521,24.362691,109.402049,"political"
NA,NA,NA,"OK","Liujiang, Liuzhou, Guangxi, China",522,24.254891,109.32638,"political"
NA,NA,NA,"OK","Liucheng, Liuzhou, Guangxi, China",523,24.651518,109.24473,"political"
NA,NA,NA,"OK","Luzhai, Liuzhou, Guangxi, China",524,24.487326,109.733126,"political"
NA,NA,NA,"OK","Rong'an, Liuzhou, Guangxi, China",525,25.22434,109.39818,"political"
NA,NA,NA,"OK","Rongshui, Liuzhou, Guangxi, China",526,25.065934,109.256334,"political"
NA,NA,NA,"OK","Sanjiang, Liuzhou, Guangxi, China",527,25.783198,109.607675,"political"
NA,NA,NA,"OK","Xiufeng, Guilin, Guangxi, China",528,25.273625,110.264182,"political"
NA,NA,NA,"OK","Diecai, Guilin, Guangxi, China",529,25.314,110.301723,"political"
NA,NA,NA,"OK","Xiangshan, Guilin, Guangxi, China",530,25.261686,110.281082,"political"
NA,NA,NA,"OK","Qixing, Guilin, Guangxi, China",531,25.2527,110.317826,"political"
NA,NA,NA,"OK","Yanshan, Guilin, Guangxi, China",532,25.101934,110.28669,"political"
NA,NA,NA,"OK","Lingui, Guilin, Guangxi, China",533,25.238628,110.212463,"political"
NA,NA,NA,"OK","Yangshuo, Guilin, Guangxi, China",534,24.77848,110.496593,"political"
NA,NA,NA,"OK","Lingchuan, Guilin, Guangxi, China",535,25.409747,110.325636,"political"
NA,NA,NA,"OK","Quanzhou, Guilin, Guangxi, China",536,25.928387,111.072946,"political"
NA,NA,NA,"OK","Xing'an, Guilin, Guangxi, China",537,25.611704,110.67167,"political"
NA,NA,NA,"OK","Yongfu, Guilin, Guangxi, China",538,24.979855,109.983076,"political"
NA,NA,NA,"OK","Guanyang, Guilin, Guangxi, China",539,25.489383,111.160851,"political"
NA,NA,NA,"OK","Longsheng, Guilin, Guangxi, China",540,25.797931,110.011238,"political"
NA,NA,NA,"OK","Ziyuan, Guilin, Guangxi, China",541,26.042443,110.6527,"political"
NA,NA,NA,"OK","Pingle, Guilin, Guangxi, China",542,24.633362,110.643305,"political"
NA,NA,NA,"OK","Lipu, Guilin, Guangxi, China",543,24.488342,110.395104,"political"
NA,NA,NA,"OK","Gongcheng, Guilin, Guangxi, China",544,24.831682,110.828409,"political"
NA,NA,NA,"OK","Wanxiu, Wuzhou, Guangxi, China",545,23.472961,111.320542,"political"
NA,NA,NA,"OK","Changzhou, Wuzhou, Guangxi, China",546,23.485694,111.274776,"political"
NA,NA,NA,"OK","Longwei, Wuzhou, Guangxi, China",547,23.415031,111.247393,"political"
NA,NA,NA,"OK","Cangwu, Wuzhou, Guangxi, China",548,23.845097,111.544007,"political"
NA,NA,NA,"OK","Tengxian, Wuzhou, Guangxi, China",549,23.374983,110.914849,"political"
NA,NA,NA,"OK","Mengshan, Wuzhou, Guangxi, China",550,24.19357,110.525003,"political"
NA,NA,NA,"OK","Cenxi, Wuzhou, Guangxi, China",551,22.91835,110.994913,"political"
NA,NA,NA,"OK","Haicheng, Beihai, Guangxi, China",552,21.475004,109.117209,"political"
NA,NA,NA,"OK","Yinhai, Beihai, Guangxi, China",553,21.449219,109.13999,"political"
NA,NA,NA,"OK","Tieshangang, Beihai, Guangxi, China",554,21.529127,109.42158,"political"
NA,NA,NA,"OK","Hepu, Beihai, Guangxi, China",555,21.660935,109.207335,"political"
NA,NA,NA,"OK","Gangkou, Fangchenggang, Guangxi, China",556,21.643383,108.380143,"political"
NA,NA,NA,"OK","Fangcheng, Fangchenggang, Guangxi, China",557,21.769211,108.353499,"political"
NA,NA,NA,"OK","Shangsi, Fangchenggang, Guangxi, China",558,22.153672,107.983625,"political"
NA,NA,NA,"OK","Dongxing, Fangchenggang, Guangxi, China",559,21.547821,107.971826,"political"
NA,NA,NA,"OK","Qinnan, Qinzhou, Guangxi, China",560,21.938859,108.657209,"political"
NA,NA,NA,"OK","Qinbei, Qinzhou, Guangxi, China",561,22.132761,108.44911,"political"
NA,NA,NA,"OK","Lingshan, Qinzhou, Guangxi, China",562,22.416536,109.291006,"political"
NA,NA,NA,"OK","Pubei, Qinzhou, Guangxi, China",563,22.271651,109.556953,"political"
NA,NA,NA,"OK","Gangbei, Guigang, Guangxi, China",564,23.11153,109.57224,"political"
NA,NA,NA,"OK","Gangnan, Guigang, Guangxi, China",565,23.075573,109.599556,"political"
NA,NA,NA,"OK","Tantang, Guigang, Guangxi, China",566,23.127149,109.452662,"political"
NA,NA,NA,"OK","Pingnan, Guigang, Guangxi, China",567,23.539137,110.392149,"political"
NA,NA,NA,"OK","Guiping, Guigang, Guangxi, China",568,23.394325,110.079379,"political"
NA,NA,NA,"OK","Yuzhou, Yulin, Guangxi, China",569,22.628102,110.151147,"political"
NA,NA,NA,"OK","Fumian, Yulin, Guangxi, China",570,22.585556,110.059439,"political"
NA,NA,NA,"OK","Rongxian, Yulin, Guangxi, China",571,22.857823,110.557874,"political"
NA,NA,NA,"OK","Luchuan, Yulin, Guangxi, China",572,22.321048,110.264052,"political"
NA,NA,NA,"OK","Bobai, Yulin, Guangxi, China",573,22.273048,109.975985,"political"
NA,NA,NA,"OK","Xingye, Yulin, Guangxi, China",574,22.736421,109.875304,"political"
NA,NA,NA,"OK","Beiliu, Yulin, Guangxi, China",575,22.708311,110.354214,"political"
NA,NA,NA,"OK","Youjiang, Baise, Guangxi, China",576,23.901382,106.618645,"political"
NA,NA,NA,"OK","Tianyang, Baise, Guangxi, China",577,23.735693,106.915496,"political"
NA,NA,NA,"OK","Tiandong, Baise, Guangxi, China",578,23.597194,107.12608,"political"
